trial_id,position,was_clicked,n_fixations,total_dwell_ms,click_pos,entry_t,exit_t,min_dist,mean_dist,final_dist,retreat_dist,dwell_in_proximity_ms,mean_approach_velocity,max_approach_velocity,direction_changes,frac_decreasing,etype,four_class_label
p005-b2-t9,3,False,11,2810.0,0,1671204658562,1671204663097,52.08029516109508,173.3042579017936,230.9917559433784,178.9114607822833,2485.0,0,0,0,0.6,organic,deferred
p005-b2-t9,4,False,2,624.0,0,1671204659113,1671204659386,340.6512644195193,387.79544225529014,434.93962009106093,94.28835567154164,0,0,0,0,0.5,organic,not_approached
p005-b3-t1,0,False,20,4505.0,2,1671204840628,1671204871339,116.32505963919864,309.47101223139924,558.8559742903353,442.5309146511367,821.0,0,0,0,0.42105263157894735,dd_top,not_approached
p005-b3-t1,1,False,60,12615.0,2,1671204843915,1671204869583,48.00364468189072,278.7151005492806,211.68372634664195,163.68008166475124,2020.0,2.4560494758864193,263.4128289473685,4,0.576271186440678,organic,deferred
p005-b3-t1,2,True,29,6009.0,2,1671204845369,1671204870238,70.37367973831601,343.8416126683182,352.8526604689272,282.47898073061117,1440.0,-12.89008110554164,93.09659090909093,2,0.5,organic,clicked
p005-b3-t1,4,False,4,578.0,2,1671204852134,1671204855812,309.9726251144002,499.0226010146707,829.2880177255611,519.3153926111609,273.0,157.5,157.5,0,0.6666666666666666,organic,not_approached
p005-b3-t1,5,False,3,581.0,2,1671204852429,1671204853242,427.12337112888605,437.7059456886581,448.2725853867314,21.149214257845358,433.0,0,0,0,0.0,organic,not_approached
p005-b3-t1,3,False,4,706.0,2,1671204853829,1671204864427,255.77684099140646,477.7706653859266,255.77684099140646,0.0,0,211.60714285714278,211.60714285714278,0,0.6666666666666666,organic,not_approached
p005-b3-t10,0,True,41,7701.0,0,1671205229574,1671205247900,42.07475116749877,256.9727456670926,200.14244927051334,158.06769810301458,2993.0,-15.993433853727975,45.0,2,0.45,dd_top,clicked
p005-b3-t10,1,False,9,1376.0,0,1671205231388,1671205239488,62.72799760031027,196.78257873045712,420.73939361047417,358.0113960101639,1007.0,0,0,0,0.625,organic,deferred
p005-b3-t10,3,False,10,2169.0,0,1671205233980,1671205236499,154.3211626814607,285.8261496423299,154.3211626814607,0.0,248.0,0,0,0,0.7777777777777778,organic,not_approached
p005-b3-t10,2,False,2,396.0,0,1671205234156,1671205238917,213.41093693929014,299.0049098504488,384.59888276160757,171.18794582231743,148.0,0,0,0,0.5,organic,not_approached
p005-b3-t10,5,False,2,460.0,0,1671205236740,1671205237263,266.84907053044986,286.9598960046053,307.07072147876073,40.22165094831087,0,0,0,0,0.5,organic,not_approached
p005-b3-t10,6,False,2,581.0,0,1671205237765,1671205238115,93.20062499032339,195.1523324744542,93.20062499032339,0.0,341.0,0,0,0,0.5,organic,evaluated_rejected
p005-b3-t2,1,False,26,5234.0,0,1671204883998,1671204915422,68.61861839558367,334.11995881881836,231.89938951208117,163.2807711164975,1525.0,-507.5,-507.5,0,0.48,organic,deferred
p005-b3-t2,3,False,34,6371.0,0,1671204884467,1671204912561,111.08927757017722,537.1905701980386,763.536112776417,652.4468352062397,0,5.825892857142776,7.276785714285552,0,0.6363636363636364,organic,not_approached
p005-b3-t2,2,False,4,844.0,0,1671204884949,1671204913244,268.72341215786184,483.5425453225952,549.107550908067,280.3841387502051,255.0,0,0,0,0.3333333333333333,organic,not_approached
p005-b3-t2,0,True,43,8337.0,0,1671204886410,1671204920914,56.65203548858593,258.5081111862451,117.27318534089538,60.62114985230945,3638.0,44.73509070932317,266.86111111111103,5,0.5476190476190477,dd_top,clicked
p005-b3-t2,4,False,12,2689.0,0,1671204898709,1671204907992,141.97350457965686,236.3111185935053,491.11973843736166,349.14623385770483,335.0,0,0,0,0.36363636363636365,organic,not_approached
p005-b3-t2,5,False,6,1739.0,0,1671204904703,1671204909324,77.70410739547734,248.6373410711033,424.51653331516917,346.8124259196918,374.0,0,0,0,0.0,organic,deferred
p005-b3-t2,6,False,2,472.0,0,1671204908266,1671204909065,219.86452580886905,221.865965652774,223.86740549667897,4.002879687809923,472.0,0,0,0,0.5,organic,not_approached
p005-b3-t2,8,False,2,132.0,0,1671204908662,1671204909674,145.454315843621,503.13874484995085,145.454315843621,0.0,0,0,0,0,0.5,native_ad,not_approached
p005-b3-t2,7,False,5,1192.0,0,1671204908764,1671204911381,194.10005602174724,336.1821216042644,411.86339607051997,217.76334004877273,0,0,0,0,0.25,organic,not_approached
p005-b3-t2,9,False,1,113.0,0,1671204911522,1671204911522,158.39184874392822,158.39184874392822,158.39184874392822,0,113.0,0,0,0,0.5,organic,not_approached
p005-b3-t3,1,False,4,636.0,2,1671204936220,1671204951438,369.70934529708603,455.18638934486694,551.4330254784603,181.72368018137428,0,0,0,0,0.3333333333333333,organic,not_approached
p005-b3-t3,0,False,20,3893.0,2,1671204936354,1671204962366,115.00042459160748,371.75953718819534,652.5342902867251,537.5338656951176,1306.0,66.07602339181291,109.1520467836257,0,0.42105263157894735,organic,not_approached
p005-b3-t3,2,True,28,6924.0,2,1671204941552,1671204960972,35.03538731751725,219.51168949505646,169.29264603047588,134.25725871295862,3867.0,-2.3314553093965174,73.92857142857139,2,0.4444444444444444,organic,clicked
p005-b3-t3,3,False,7,1266.0,2,1671204941761,1671204950046,89.589246087732,262.2508163218315,299.5270043951269,209.9377583073949,329.0,855.0,855.0,0,0.6666666666666666,organic,deferred
p005-b3-t3,4,False,4,827.0,2,1671204944727,1671204946481,24.32245242335643,169.8851087902959,226.07988999928622,201.7574375759298,626.0,0,0,0,0.6666666666666666,organic,evaluated_rejected
p005-b3-t3,5,False,4,599.0,2,1671204947620,1671204949557,200.5027400191876,250.29292889525385,240.13674489756872,39.63400487838112,280.0,152.75641025640994,152.75641025640994,0,0.6666666666666666,organic,not_approached
p005-b3-t3,6,False,4,751.0,2,1671204948265,1671204949409,71.45303339830794,147.870576483451,217.14131703224976,145.6882836339418,558.0,-71.75000000000011,-71.75000000000011,0,0.6666666666666666,organic,deferred
p005-b3-t3,7,False,2,315.0,2,1671204948479,1671204948612,244.76189001423796,283.39066998347874,244.76189001423796,0.0,0,0,0,0,0.5,organic,not_approached
p005-b3-t4,0,True,61,12738.0,0,1671204975635,1671205009226,54.83868388282126,698.4660997183397,227.79376637651873,172.9550824936975,1090.0,15.65068597915565,338.99553571428584,5,0.4666666666666667,dd_top,clicked
p005-b3-t4,2,False,16,4257.0,0,1671204979439,1671204990277,636.2012260283691,701.9393049933993,682.0623138687549,45.861087840385835,0,0,0,0,0.6,organic,not_approached
p005-b3-t4,1,False,4,885.0,0,1671204982996,1671204984129,960.6461367225706,1004.1712010436022,1061.1809459276963,100.53480920512561,0,0,0,0,0.0,organic,not_approached
p005-b3-t4,3,False,8,1970.0,0,1671204984603,1671204991068,453.6540532167656,562.1623138869411,453.6540532167656,0.0,0,0,0,0,0.42857142857142855,organic,not_approached
p005-b3-t4,4,False,7,1246.0,0,1671204990887,1671204993627,150.136604464068,231.96792261097568,150.136604464068,0.0,0,0,0,0,0.5,organic,not_approached
p005-b3-t4,5,False,14,2809.0,0,1671204992707,1671204996340,55.21775076911409,168.20088415565797,180.06753675842154,124.84978598930745,2809.0,0,0,0,0.46153846153846156,organic,evaluated_rejected
p005-b3-t4,6,False,12,3101.0,0,1671204996687,1671204999588,316.84791834351546,624.8135885883506,958.4955812139297,641.6476628704143,0,0,0,0,0.18181818181818182,organic,not_approached
p005-b3-t5,0,False,13,2833.0,1,1671205025416,1671205061045,59.23681287847955,244.6499833059453,310.60103026229643,251.36421738381688,0,0,0,0,0.3333333333333333,dd_top,deferred
p005-b3-t5,1,True,34,7953.0,1,1671205028350,1671205059741,132.43618797032195,437.17104137863504,195.13328778042973,62.69709981010777,1076.0,75.31591499793255,617.8859649122808,2,0.48484848484848486,organic,clicked
p005-b3-t5,2,False,30,6390.0,1,1671205030368,1671205057864,188.2266077667341,336.5449485697294,438.74388963499143,250.51728186825733,0,29.868905895691608,117.5,1,0.41379310344827586,organic,not_approached
p005-b3-t5,3,False,35,7162.0,1,1671205037414,1671205055104,195.81207791575181,365.4787009947178,435.61098562346626,239.79890770771445,0,-5.531346759965252,270.77777777777726,2,0.47058823529411764,organic,not_approached
p005-b3-t5,4,False,4,914.0,1,1671205041809,1671205047436,433.3946539565252,459.3385181163659,503.3764147896701,69.9817608331449,0,0,0,0,0.0,organic,not_approached
p005-b3-t5,5,False,6,1815.0,1,1671205042176,1671205044354,407.93240143376886,476.7822540223892,547.5581073302621,139.6257058964933,0,0,0,0,0.4,organic,not_approached
p005-b3-t5,7,False,3,500.0,1,1671205044762,1671205045719,254.98000147848666,278.89660188749883,273.70377201793497,18.72377053944831,0,0,0,0,0.5,organic,not_approached
p005-b3-t5,8,False,4,891.0,1,1671205045578,1671205046899,37.77572612457472,151.3578809809361,184.38142310644346,146.60569698186873,402.0,0,0,0,0.3333333333333333,native_ad,evaluated_rejected
p005-b3-t6,0,False,6,796.0,3,1671205074407,1671205106245,362.51620653427346,612.6846035860118,738.9573736014818,376.4411670672083,0,0,0,0,0.2,organic,not_approached
p005-b3-t6,1,False,41,7638.0,3,1671205075774,1671205107176,72.25533543394704,395.26736329049646,453.1103618325231,380.85502639857606,448.0,221.45101033834578,274.59374999999994,0,0.575,organic,deferred
p005-b3-t6,2,False,61,13299.0,3,1671205077682,1671205104276,161.84238270096836,304.9629242349803,440.52809218028307,278.6857094793147,2147.0,-38.857162659158384,44.642857142857224,3,0.45,organic,not_approached
p005-b3-t6,3,True,6,817.0,3,1671205079196,1671205102200,175.86642658563346,304.3539195725547,175.86642658563346,0.0,239.0,0,0,0,0.4,organic,clicked
p005-b3-t6,4,False,5,946.0,3,1671205079766,1671205080899,140.1734798185607,202.85684652157482,145.14485062559987,4.971370807039165,820.0,0,0,0,0.5,organic,not_approached
p005-b3-t6,5,False,6,1133.0,3,1671205080710,1671205085708,75.42378177220466,173.43383103308102,96.02940169124214,20.60561991903748,287.0,0,0,0,0.6,organic,deferred
p005-b3-t6,6,False,1,261.0,3,1671205085266,1671205085266,71.8317348903459,71.8317348903459,71.8317348903459,0,261.0,0,0,0,0.5,organic,evaluated_rejected
p005-b3-t7,0,False,19,4121.0,2,1671205121146,1671205136954,71.46838808093412,303.163082332507,466.93254330791723,395.4641552269831,1203.0,42.67655955155956,73.87179487179488,0,0.5,organic,deferred
p005-b3-t7,1,False,24,5537.0,2,1671205125446,1671205137552,37.51360912460492,186.6620287428548,299.7865907608277,262.2729816362228,0,23.379182449494955,85.13888888888886,2,0.5652173913043478,organic,deferred
p005-b3-t7,2,True,14,3340.0,2,1671205128788,1671205132601,49.81524586472616,150.10865437873514,66.66937128032296,16.854125415596805,1338.0,0,0,0,0.46153846153846156,organic,clicked
p005-b3-t7,3,False,1,361.0,2,1671205129821,1671205129821,51.46724581553906,51.46724581553906,51.46724581553906,0,361.0,0,0,0,0.5,organic,evaluated_rejected
p005-b3-t8,0,False,5,894.0,4,1671205151238,1671205153060,136.95619737711763,165.81002187571318,158.91751302670164,21.96131564958401,682.0,126.05301816239319,143.82478632478637,0,0.25,dd_top,not_approached
p005-b3-t8,1,False,5,982.0,4,1671205152699,1671205154982,237.11689048460133,314.74991582991373,237.11689048460133,0.0,107.0,0,0,0,0.75,organic,not_approached
p005-b3-t8,2,False,11,2609.0,4,1671205154394,1671205169478,211.50924446422468,323.2235309518006,644.215026214074,432.7057817498493,1150.0,0,0,0,0.4,organic,not_approached
p005-b3-t8,3,False,47,9920.0,4,1671205157709,1671205169801,101.37062710812735,200.58918941490262,178.44046626256053,77.06983915443318,405.0,28.86247044364302,196.99392712550605,4,0.5434782608695652,organic,not_approached
p005-b3-t9,0,False,32,6378.0,1,1671205183930,1671205211186,54.57125412264037,284.2466806762494,173.87814848696584,119.30689436432547,2646.0,39.45833333333333,77.66666666666666,0,0.4838709677419355,dd_top,deferred
p005-b3-t9,1,True,38,7600.0,1,1671205184961,1671205215473,103.96284028651549,299.4255101667144,368.16979778357705,264.2069574970616,3395.0,153.05853444800806,386.3669590643275,0,0.5405405405405406,organic,clicked
p005-b3-t9,2,False,11,2219.0,1,1671205186153,1671205211834,287.45676706574966,346.9959850882597,349.11628177797627,61.65951471222661,886.0,0,0,0,0.4,organic,not_approached
p005-b3-t9,3,False,19,5277.0,1,1671205189510,1671205212659,37.32695417065285,248.91440304364502,390.0101291489072,352.6831749782543,1592.0,0,0,0,0.3888888888888889,organic,deferred
p005-b3-t9,4,False,17,3511.0,1,1671205193991,1671205198719,33.98278157490856,289.8669780240177,150.54129906720485,116.55851749229629,1224.0,0,0,0,0.5,organic,evaluated_rejected
p005-b4-t1,0,False,38,9774.0,1,1671205443911,1671205477751,40.57362790857525,245.26941401817888,223.23306206742762,182.65943415885238,833.0,-20.162818492781717,72.71428571428572,5,0.43243243243243246,organic,deferred
p005-b4-t1,1,True,53,11870.0,1,1671205449376,1671205480604,46.8118012691808,209.72844425037815,117.92370414806346,71.11190287888266,5940.0,0.5698786937176916,203.96153846153837,7,0.4230769230769231,organic,clicked
p005-b4-t1,2,False,6,1384.0,1,1671205451727,1671205469780,70.41493650564759,247.20405246339814,141.36495645737935,70.95001995173176,468.0,0,0,0,0.6,organic,deferred
p005-b4-t1,4,False,1,248.0,1,1671205452296,1671205452296,208.7538656886552,208.7538656886552,208.7538656886552,0,0,0,0,0,0.5,organic,not_approached
p005-b4-t1,7,False,3,516.0,1,1671205452477,1671205453020,286.42921675411304,326.16608671463587,386.18877980375487,99.75956304964183,0,0,0,0,0.0,native_ad,not_approached
p005-b4-t1,3,False,1,302.0,1,1671205453508,1671205453508,142.5888709149288,142.5888709149288,142.5888709149288,0,0,0,0,0,0.5,organic,not_approached
p005-b4-t10,0,True,6,1335.0,0,1671205791243,1671205795818,94.64142856064674,206.69533391343202,265.9436997113986,171.30227115075186,372.0,0,0,0,0.4,organic,clicked
p005-b4-t10,1,False,5,801.0,0,1671205791632,1671205805751,272.21498856602295,318.99039650593454,279.60803574226037,7.393047176237417,0,0,0,0,0.75,organic,not_approached
p005-b4-t10,2,False,11,2328.0,0,1671205795999,1671205799402,41.685026621357295,268.75762487469063,356.16456593125594,314.47953930989866,1199.0,0,0,0,0.5,organic,deferred
p005-b4-t10,3,False,13,2877.0,0,1671205797788,1671205802658,72.77803763219602,238.6243935737819,167.56539786696206,94.78736023476604,1460.0,0,0,0,0.25,organic,deferred
p005-b4-t10,4,False,12,2358.0,0,1671205801478,1671205805316,107.10556164369994,320.2119357725273,370.8338955600898,263.72833391638983,2358.0,0,0,0,0.36363636363636365,organic,not_approached
p005-b4-t10,5,False,2,167.0,0,1671205802892,1671205804513,304.82432607290644,322.748301967473,340.67227786203955,35.847951789133106,60.0,0,0,0,0.5,organic,not_approached
p005-b4-t2,0,True,34,7675.0,0,1671205494544,1671205522029,38.948684188300895,284.6051859907079,594.2162905878633,555.2676063995624,3504.0,48.50053405200463,196.63690476190467,1,0.3939393939393939,dd_top,clicked
p005-b4-t2,1,False,6,1378.0,0,1671205496943,1671205515431,268.5425353769547,334.7701759327265,268.5425353769547,0.0,330.0,15.416666666666714,15.416666666666714,0,0.6,organic,not_approached
p005-b4-t2,2,False,14,2468.0,0,1671205498464,1671205521822,105.06189066184713,276.47631843871693,376.4704503676218,271.4085597057747,770.0,-2.5,-2.5,0,0.46153846153846156,organic,not_approached
p005-b4-t2,3,False,21,5827.0,0,1671205499416,1671205513515,41.07031842982727,238.0684533906094,167.00674750875348,125.93642907892621,2707.0,-15.664828431372513,48.916666666666515,2,0.45,organic,deferred
p005-b4-t2,4,False,3,1161.0,0,1671205501640,1671205512605,122.01699389143924,192.372499873581,164.28195275196842,42.26495886052918,785.0,0,0,0,0.5,organic,not_approached
p005-b4-t3,0,True,10,2142.0,0,1671205537004,1671205553230,39.31398265277768,269.90241952427,509.42276135334987,470.1087787005722,1619.0,-14.6875,-14.6875,0,0.2222222222222222,organic,clicked
p005-b4-t3,1,False,5,803.0,0,1671205543857,1671205544500,178.89693575182795,265.8057039073841,178.89693575182795,0.0,489.0,0,0,0,0.75,organic,not_approached
p005-b4-t3,4,False,10,2172.0,0,1671205544767,1671205549383,16.665562030678725,280.50846534990524,16.665562030678725,0.0,1238.0,0,0,0,0.5555555555555556,organic,deferred
p005-b4-t3,5,False,10,2403.0,0,1671205545283,1671205550461,72.3071884050266,250.2330285072007,96.29426840614954,23.987080001122948,556.0,0,0,0,0.8888888888888888,organic,evaluated_rejected
p005-b4-t3,7,False,4,1057.0,0,1671205550802,1671205551588,162.05336945664246,224.34655289709798,329.9816155483882,167.92824609174576,0,0,0,0,0.6666666666666666,native_ad,not_approached
p005-b4-t3,6,False,2,448.0,0,1671205551902,1671205552049,402.0569389000499,408.17795584372334,414.29897278739674,12.24203388734685,0,0,0,0,0.5,organic,not_approached
p005-b4-t3,2,False,1,367.0,0,1671205552605,1671205552605,344.0169747671305,344.0169747671305,344.0169747671305,0,0,0,0,0,0.5,organic,not_approached
p005-b4-t4,0,True,18,3332.0,0,1671205569442,1671205593684,94.00428419336254,372.9617668227224,109.85192928111005,15.847645087747509,519.0,37.84168286635391,208.4375,3,0.5294117647058824,organic,clicked
p005-b4-t4,1,False,10,2617.0,0,1671205569751,1671205592438,164.79609617609557,310.5247163362039,166.6899016615805,1.8938054854849327,2154.0,-46.5598290598291,-46.5598290598291,0,0.5555555555555556,organic,not_approached
p005-b4-t4,2,False,15,3268.0,0,1671205571747,1671205589022,75.47248717291787,304.0790566568902,357.8404990868622,282.3680119139444,980.0,-13.556547619047663,-4.166666666666714,0,0.5714285714285714,organic,evaluated_rejected
p005-b4-t4,4,False,9,2255.0,0,1671205589733,1671205592151,141.53951495710015,391.5969681284269,535.8061375217973,394.2666225646971,0,0,0,0,0.375,organic,not_approached
p005-b4-t4,3,False,1,289.0,0,1671205590690,1671205590690,183.29625412174502,183.29625412174502,183.29625412174502,0,289.0,0,0,0,0.5,organic,not_approached
p005-b4-t5,0,False,34,7854.0,2,1671205609017,1671205635652,21.93171219946131,265.0179116808591,449.53865239821147,427.6069401987502,5506.0,6.601821789321782,79.9107142857143,2,0.48484848484848486,native_ad,deferred
p005-b4-t5,1,False,18,3746.0,2,1671205613619,1671205635201,62.124384635102814,237.07206618849523,455.1713962893538,393.04701165425104,2210.0,12.8125,12.8125,0,0.47058823529411764,native_ad,deferred
p005-b4-t5,2,True,18,3643.0,2,1671205613793,1671205634498,126.64912159190051,311.5001138400798,325.59637590120684,198.94725430930635,1853.0,46.906250000000114,46.906250000000114,0,0.7058823529411765,organic,clicked
p005-b4-t6,0,True,58,13700.0,0,1671205649212,1671205673446,17.161546300392903,249.1610651582342,672.8751741593682,655.7136278589752,11035.0,-6.904537129537147,89.87499999999997,4,0.47368421052631576,organic,clicked
p005-b4-t6,1,False,19,4924.0,0,1671205656901,1671205666970,54.27451033086644,165.18856771074732,87.37581696279308,33.10130663192664,3380.0,0,0,0,0.5555555555555556,organic,deferred
p005-b4-t6,4,False,1,281.0,0,1671205662079,1671205662079,847.0104296328963,847.0104296328963,847.0104296328963,0,0,0,0,0,0.5,organic,not_approached
p005-b4-t6,2,False,1,87.0,0,1671205662214,1671205662214,172.06312508014517,172.06312508014517,172.06312508014517,0,0,0,0,0,0.5,organic,not_approached
p005-b4-t6,3,False,1,80.0,0,1671205670372,1671205670372,714.6750966888104,714.6750966888104,714.6750966888104,0,0,-23.888888888888857,-23.888888888888857,0,0.5,organic,not_approached
p005-b4-t7,3,True,14,2507.0,3,1671205686840,1671205713058,157.0286598045083,552.7331190835852,361.9060651605607,204.87740535605238,944.0,85.68923611111103,114.57291666666663,0,0.6153846153846154,organic,clicked
p005-b4-t7,6,False,5,871.0,3,1671205687008,1671205693406,1037.3464995109352,1271.2297332522685,1037.3464995109352,0.0,0,0,0,0,0.75,organic,not_approached
p005-b4-t7,5,False,8,1233.0,3,1671205687095,1671205697920,919.196469615072,1042.291813596305,978.3731186573947,59.17664904232265,0,0,0,0,0.5714285714285714,organic,not_approached
p005-b4-t7,0,False,33,8241.0,3,1671205687931,1671205706955,54.02417448562907,286.99288368763973,452.28768438411515,398.26350989848606,3235.0,89.16666666666664,89.16666666666664,0,0.5,dd_top,deferred
p005-b4-t7,1,False,9,2068.0,3,1671205688963,1671205714504,199.52150228482373,379.77617388003284,545.7041322914827,346.18263000665894,173.0,0,0,0,0.375,organic,not_approached
p005-b4-t7,4,False,11,2684.0,3,1671205694162,1671205696467,72.2934695607346,297.0727866305419,508.29012125938044,435.99665169864585,911.0,0,0,0,0.4,organic,deferred
p005-b4-t7,2,False,24,5261.0,3,1671205698289,1671205713949,59.6687241512516,178.9117496850292,128.56126943990557,68.89254528865396,3366.0,-125.13569078947356,58.28125,1,0.30434782608695654,organic,deferred
p005-b4-t8,0,True,60,13124.0,0,1671205727346,1671205753585,38.063187312332374,300.50667067315135,471.37776782533984,433.31458051300746,11378.0,24.987770535564664,114.46428571428577,4,0.4915254237288136,organic,clicked
p005-b4-t8,1,False,13,3545.0,0,1671205728686,1671205752540,98.73071168261313,325.9898630721661,185.34832073693033,86.6176090543172,741.0,58.609126984127045,175.95238095238102,1,0.5833333333333334,organic,deferred
p005-b4-t8,2,False,5,1010.0,0,1671205732893,1671205733717,11.2122873457484,249.06137302078136,95.03922023955646,83.82693289380805,642.0,3.125,3.125,0,0.75,organic,evaluated_rejected
p005-b4-t8,3,False,6,1182.0,0,1671205733932,1671205736296,42.29846332906196,164.85086740624558,252.44616478707394,210.14770145801197,679.0,0,0,0,0.4,organic,deferred
p005-b4-t8,5,False,3,841.0,0,1671205735405,1671205735907,206.98580373774507,257.9436667816778,337.0090562703983,130.0232525326532,0,0,0,0,0.0,organic,not_approached
p005-b5-t1,0,True,21,5244.0,0,1671205943834,1671205959188,70.3420215802759,189.17332407767898,199.42166381815193,129.07964223787604,5051.0,-19.8125,-3.75,0,0.55,dd_top,clicked
p005-b5-t1,2,False,21,4447.0,0,1671205945108,1671205955932,56.242037139269414,268.62902063932455,138.24654728859497,82.00451014932555,2183.0,14.166666666666572,14.166666666666572,0,0.65,organic,deferred
p005-b5-t1,1,False,6,1284.0,0,1671205947768,1671205956635,138.70781029323527,242.52907887366925,189.0122742220099,50.304463928774624,1163.0,263.33333333333326,263.33333333333326,0,0.6,organic,not_approached
p005-b5-t1,3,False,1,187.0,0,1671205950848,1671205950848,228.68688522390877,228.68688522390877,228.68688522390877,0,187.0,0,0,0,0.5,organic,not_approached
p005-b5-t1,4,False,2,470.0,0,1671205951352,1671205951512,234.03086604754205,257.6145717886043,281.19827752966654,47.16741148212449,0,0,0,0,0.5,organic,not_approached
p005-b5-t10,0,False,9,2060.0,3,1671206265344,1671206285137,189.13951227081247,469.989952280815,673.1366874565671,483.9971751857546,0,379.1666666666667,379.1666666666667,0,0.375,dd_top,not_approached
p005-b5-t10,1,False,20,3269.0,3,1671206265819,1671206285285,69.27286000895403,416.50850577875747,658.8178807530956,589.5450207441415,526.0,74.53846153846158,74.53846153846158,0,0.42105263157894735,organic,deferred
p005-b5-t10,2,False,21,4457.0,3,1671206267117,1671206281844,43.37096205760893,190.91398740060617,84.40379138403677,41.03282932642784,2426.0,0,0,0,0.55,organic,deferred
p005-b5-t10,3,True,9,2337.0,3,1671206268156,1671206283571,86.97700845625813,342.8053430957256,425.97887271553736,339.0018642592792,1943.0,0,0,0,0.5,organic,clicked
p005-b5-t10,4,False,1,347.0,3,1671206283201,1671206283201,510.35771768437087,510.35771768437087,510.35771768437087,0,0,0,0,0,0.5,organic,not_approached
p005-b5-t2,0,False,7,1815.0,5,1671205973910,1671205994541,92.84934033152847,267.6609803440187,586.8674529838524,494.01811265232396,457.0,12.891233766233796,20.75000000000003,0,0.3333333333333333,organic,deferred
p005-b5-t2,2,False,27,5527.0,5,1671205976723,1671206001045,136.44712750188486,391.63034204026286,579.7689194843063,443.32179198242136,1553.0,8.531249999999986,13.499999999999943,0,0.5384615384615384,organic,not_approached
p005-b5-t2,3,False,19,3500.0,5,1671205979389,1671206001139,119.35852481268569,258.4228791831491,421.1424937001727,301.783968887487,1185.0,0,0,0,0.4444444444444444,organic,not_approached
p005-b5-t2,4,False,41,7545.0,5,1671205980945,1671205999570,85.3116684329322,208.43589850683028,293.6153946917634,208.3037262588312,3071.0,-91.65368095956342,-28.19230769230785,0,0.55,organic,deferred
p005-b5-t2,6,False,1,46.0,5,1671205981244,1671205981244,722.1376792434755,722.1376792434755,722.1376792434755,0,0,0,0,0,0.5,organic,not_approached
p005-b5-t2,5,True,5,822.0,5,1671205987902,1671205996926,167.77455588247736,194.86710186150378,197.97164947335128,30.19709359087392,290.0,0,0,0,0.25,organic,clicked
p005-b5-t2,1,False,2,300.0,5,1671205991318,1671205991426,329.3414889237775,337.5697542972282,329.3414889237775,0.0,0,52.90277777777774,89.27777777777777,0,0.5,organic,not_approached
p005-b5-t3,0,False,4,703.0,2,1671206015172,1671206015715,128.9038159699948,240.39748836148067,128.9038159699948,0.0,311.0,106.8543921356421,177.48106060606054,0,1.0,dd_top,not_approached
p005-b5-t3,1,False,28,6477.0,2,1671206015990,1671206036729,67.43018945418282,251.3629200686974,459.396343041605,391.9661535874222,1977.0,8.083333333333371,21.750000000000114,1,0.5185185185185185,native_ad,deferred
p005-b5-t3,2,True,54,12224.0,2,1671206016547,1671206035315,24.628325796093083,193.5161309589003,151.11915828246265,126.49083248636957,7290.0,21.527909371330452,121.86234817813784,2,0.5471698113207547,organic,clicked
p005-b5-t3,3,False,2,381.0,2,1671206036924,1671206037145,313.1932310890515,326.26099011974406,339.3287491504367,26.1355180613852,0,0,0,0,0.5,organic,not_approached
p005-b5-t4,0,False,4,1179.0,1,1671206051176,1671206051920,127.7162085705672,193.03304992509624,204.08453466928285,76.36832609871564,844.0,78.79067113442123,154.45913461538467,1,0.6666666666666666,dd_top,not_approached
p005-b5-t4,1,True,17,3558.0,1,1671206052461,1671206075967,36.013886210738214,210.24425034560437,200.25983121934362,164.24594500860542,1709.0,360.99999999999994,360.99999999999994,0,0.4375,organic,clicked
p005-b5-t4,2,False,11,1850.0,1,1671206053715,1671206071492,100.36446735915251,197.56917215121229,329.4120051114869,229.0475377523344,1600.0,0,0,0,0.3,organic,not_approached
p005-b5-t4,3,False,36,8516.0,1,1671206055436,1671206071592,58.026745549245625,253.464647790771,250.36979262253516,192.34304707328954,2438.0,0,0,0,0.6,organic,deferred
p005-b5-t4,4,False,22,4961.0,1,1671206061639,1671206072518,119.67764169122871,307.5966974185811,483.5529794109281,363.8753377196994,1713.0,0,0,0,0.42857142857142855,organic,not_approached
p005-b5-t4,5,False,2,272.0,1,1671206066756,1671206067332,26.041490164680035,87.03541373756083,26.041490164680035,0.0,272.0,0,0,0,0.5,organic,deferred
p005-b5-t4,6,False,1,146.0,1,1671206066930,1671206066930,229.51505725731437,229.51505725731437,229.51505725731437,0,0,0,0,0,0.5,organic,not_approached
p005-b5-t5,0,True,25,4915.0,0,1671206090296,1671206107819,28.291396106238054,262.7975558003285,129.5414991421668,101.25010303592875,1593.0,0,0,0,0.7083333333333334,native_ad,clicked
p005-b5-t5,1,False,5,785.0,0,1671206098542,1671206099559,219.6951007571433,384.9820752138031,275.37084321000884,55.675742452865535,0,0,0,0,0.5,organic,not_approached
p005-b5-t6,0,False,12,2228.0,2,1671206121873,1671206135840,92.3328914030437,344.9582511601307,477.582453614033,385.2495622109893,573.0,76.20370370370367,137.5,1,0.5454545454545454,dd_top,deferred
p005-b5-t6,1,False,22,4867.0,2,1671206122055,1671206135727,84.72512266157146,269.8865256673837,404.00495046471895,319.2798278031475,189.0,59.67277129869041,209.59821428571416,2,0.5238095238095238,native_ad,deferred
